index,question_id,question,correct_answers,majority_answer,category,image_path,predicted_answer,is_correct,rationale,hypothesis,support,entail_prob,informative,vf_questions,vf_answers,visual_fidelity,commonsense_plausibility,generated_choices,alternative_hypotheses,contrastive,alt_entail_probs,Unnamed: 22,contrastiveness_score
418,VizWiz_val_00001805,Is this item?,"['poultry seasoning', 'yes', 'seasoning']",poultry seasoning,other,images/1805.jpg,seasoning,1.0,"Yes, the item in the image is seasoning. Specifically, it is poultry seasoning from Marshalls Creek Spices.",This item is seasoning.,True,0.993121207,1,"['Is the item in the image labeled as poultry seasoning?', 'Is the brand of the seasoning Marshalls Creek Spices?']","['yes', 'yes']",1.0,0.495920837,"['thyme', 'chicken broth', 'spice mix']","['The item is thyme.', 'This item is chicken broth.', 'This item is spice mix.']",False,"[0.027769245207309723, 0.004048423375934362, 0.9788798689842224]",,0.495614291308753
419,VizWiz_val_00001810,What is this?,"['sony playstation controller', 'controller', 'sony game', 'playstation game controller', 'playstation controller', 'red playstation controller', 'video game controller', 'joystick']",sony playstation controller,other,images/1810.jpg,playstation controller,1.0,"Yes, the object in the image is a PlayStation controller. Specifically, it appears to be a DualShock 3 controller, which is used with the PlayStation 3 console. The distinctive features include the symmetrical analog sticks, the D-pad, and the iconic PlayStation buttons (triangle, circle, cross, and square).",This is a playstation controller.,True,0.995666385,1,"['Does the object in the image have symmetrical analog sticks?', 'Is there a D-pad on the object in the image?', 'Are the iconic PlayStation buttons (triangle, circle, cross, and square) visible on the object in the image?']","['yes', 'yes', 'yes']",1.0,0.494229913,"['xbox controller', 'tv remote', 'computer mouse']","['This is an Xbox controller.', 'This is a tv remote.', 'This is a computer mouse.']",True,"[4.110936970391776e-06, 2.0244295228621922e-05, 5.213744884713378e-07]",,0.9999750157426838
420,VizWiz_val_00001816,What is this?,"['coffee creamer', 'coffee mate', 'coffe mate french vanilla', 'french vanilla coffee creamer']",coffee creamer,other,images/1816.jpg,coffee creamer,1.0,"Yes, the product in the image is a coffee creamer. Specifically, it is a Nestlé Coffee-mate French Vanilla flavored coffee creamer.",This is coffee creamer.,True,0.947453976,1,"['Is the product in the image a Nestlé Coffee-mate coffee creamer?', 'Is the flavor of the coffee creamer French Vanilla?']","['yes', 'yes']",1.0,0.572858036,"['milk', 'vanilla extract', 'whipped cream']","['This is milk.', 'This is vanilla extract.', 'This is whipped cream.']",True,"[0.03974119946360588, 0.010673115961253643, 6.9069916207809e-05]",,0.9494122704522999
421,VizWiz_val_00001818,Coffee is this?,"['gevalia', 'gevalia swiss hazelnut']",gevalia,other,images/1818.jpg,gevalia swiss hazelnut coffee,1.0,"Yes, the coffee in the image is Gevalia Swiss Hazelnut coffee. The packaging clearly shows the Gevalia brand and the flavor ""Swiss Hazelnut.""",Coffee is gevalia swiss hazelnut coffee.,True,0.999131501,1,"['Does the packaging in the image show the Gevalia brand?', 'Does the packaging in the image indicate the flavor as ""Swiss Hazelnut""?']","['yes', 'yes']",1.0,0.772408605,"['starbucks', 'nescafe', 'maxwell house']","['The coffee is Starbucks.', 'The coffee is nescafe.', 'The coffee is Maxwell House.']",True,"[1.8654505765880458e-05, 0.004571641329675913, 9.293541552324314e-06]",,0.9954175083136396
422,VizWiz_val_00001823,What's this?,"['water bottle', 'pink sports bottle', 'cup', 'pink water bottle', 'unsure']",water bottle,other,images/1823.jpg,water bottle,1.0,"Yes, the object in the image is a water bottle.",This is a water bottle.,False,3.03e-07,0,['Is the object in the image a water bottle?'],['yes'],1.0,0.41616261,"['plastic container', 'thermos', 'lunchbox']","['This is a plastic container.', 'This is a thermos.', 'This is a lunchbox.']",False,"[4.07098696086905e-06, 6.128311724751256e-07, 9.362825039715972e-07]",,0.05115563934387469
423,VizWiz_val_00001824,What catalogue is this?,"['bed bath beyond', 'arewf']",bed bath beyond,other,images/1824.jpg,bed bath & beyond,1.0,"The catalogue in the image is from Bed Bath & Beyond. This can be identified by the prominent ""BED BATH & BEYOND"" text at the top of the catalogue.",This catalogue is Bed Bath & Beyond.,False,0.160397515,1,"['Is there prominent ""BED BATH & BEYOND"" text at the top of the catalogue?']",['yes'],1.0,0.571532726,"['Target', 'Walmart', 'IKEA']","['This is the Target catalogue.', 'This is the Walmart catalogue.', 'This is the IKEA catalogue.']",False,"[0.13375429809093475, 0.060863446444272995, 0.10502681136131287]",,0.34865836223939384
424,VizWiz_val_00001826,What color is the curtains?,"['white', 'gold', 'beige', 'off white']",white,other,images/1826.jpg,white,1.0,The curtains in the image are white.,The curtains are white.,False,0.061283447,0,['Are the curtains in the image white?'],['yes'],1.0,0.526716411,"['blue', 'green', 'red']","['The curtains are blue.', 'The curtains are green.', 'The curtains are red.']",False,"[0.30012983083724976, 0.16844618320465088, 0.1041124165058136]",,0.0966658761537694
425,VizWiz_val_00001827,"Hello, tell me please, what color is this t-shirt?",['white'],white,other,images/1827.jpg,white,1.0,"Yes, the t-shirt in the image appears to be white. The fabric has a light color and no visible tint, which is characteristic of white clothing.",The t-shirt is white.,True,0.751465797,1,"['Is the t-shirt in the image a light color?  ', 'Does the t-shirt in the image have no visible tint?']","['yes', 'yes']",1.0,0.755889475,"['blue', 'gray', 'light pink']","['Hello, tell me please, what color is this t-shirt? The t-shirt is blue.', 'Hello, tell me please, what color is this t-shirt? It is gray.', 'Hello, tell me please, what color is this t-shirt? It is light pink.']",True,"[0.00010619297245284542, 0.030429944396018982, 0.01815951243042946]",,0.9391427192678284
426,VizWiz_val_00001831,Which DVD is this?,"['fresh prince', 'fresh prince bel air', 'fresh prince bel air season 1', 'fresh prince belair season 1', 'fresh prince bell air', 'fresh prince bel airseason 1']",fresh prince bel air,other,images/1831.jpg,the fresh prince of bel-air: season one,1.0,"The DVD in the image is ""The Fresh Prince of Bel-Air: Season One."" This can be identified by the text on the DVD, which clearly states the title and season.","This DVD is ""The Fresh Prince of Bel-Air: Season One.""",False,0.322952896,1,"['Does the DVD in the image have the text ""The Fresh Prince of Bel-Air"" on it?', 'Does the DVD in the image indicate that it is ""Season One""?']","['yes', 'yes']",1.0,0.668514252,"['family matters', 'martin season 1', 'cosby show']","['This DVD is Family Matters.', 'This DVD is Martin Season 1.', 'This DVD is the Cosby Show.']",False,"[0.3970029056072235, 0.6095241904258728, 0.22575782239437103]",,0.20765499205591864
427,VizWiz_val_00001835,What's the title of this CD?,['quiet 1'],quiet 1,other,images/1835.jpg,the quiet one,0.0,"The title of the CD is ""The Quiet One.""",The title of this CD is the quiet one.,False,0.132514566,0,"['Is the title of the CD ""The Quiet One""?']",['yes'],1.0,0.435964972,"['loud 2', 'silent 1', 'calm 3']","['The title of this CD is loud 2.', 'The title of this CD is silent 1.', 'The title of this CD is calm 3.']",False,"[0.006062154658138752, 0.724090576171875, 0.09687653928995132]",,0.13810162809845056
428,VizWiz_val_00001836,What is this?,"['cabernet 2009', 'wine', 'cabernet sauvignon', 'bottle wine', 'horse heaven columbia cabernet 2007 wine']",wine,other,images/1836.jpg,wine bottle,0.5,"Yes, this is a wine bottle. The label indicates it is a 2009 Cabernet Sauvignon from Columbia Crest, specifically from the Horse Heaven Hills region.",This is a wine bottle.,True,0.77628392,1,"['Is there a label on the bottle indicating it is a 2009 Cabernet Sauvignon?', 'Does the label on the bottle mention Columbia Crest?', 'Does the label specify that the wine is from the Horse Heaven Hills region?']","['yes', 'yes', 'yes']",1.0,0.495975375,"['beer bottle', 'olive oil', 'grape juice']","['This is a beer bottle.', 'This is olive oil.', 'This is grape juice.']",True,"[5.372683062887518e-07, 1.384749111821293e-06, 0.001469321083277464]",,0.9981083467259412
429,VizWiz_val_00001838,Are these blueberry or cheese?,['cheese'],cheese,other,images/1838.jpg,cheese,1.0,"The answer is cheese. The packaging clearly states ""Cheese Blintzes,"" indicating that these are cheese-filled.",These are cheese.,False,0.037204262,1,"['Does the packaging clearly state ""Cheese Blintzes""?']",['yes'],1.0,0.527961552,"['Blueberry', 'Raspberry', 'Strawberry']","['These are blueberry.', 'These are raspberry.', 'These are strawberry.']",False,"[0.08632347732782364, 0.07821887731552124, 0.03534407541155815]",,0.1569199603643007
430,VizWiz_val_00001840,What flavor of coffee is this?,"['spicy eggnog', 'spicy egg nog']",spicy eggnog,other,images/1840.jpg,spicy eggnog,1.0,The flavor of the coffee is Spicy Eggnog.,The flavor of coffee is spicy eggnog.,False,0.074500255,0,['Is the flavor of the coffee labeled as Spicy Eggnog?'],['yes'],1.0,0.426668316,"['pumpkin spice', 'caramel latte', 'gingerbread']","['The flavor of coffee is pumpkin spice.', 'The flavor of coffee is caramel latte.', 'The flavor of coffee is gingerbread.']",False,"[0.23545978963375092, 0.12315455824136734, 0.05561761558055878]",,0.1524357351258937
431,VizWiz_val_00001842,What is this?,"['aquafina water', 'bottle aquafina water', 'water', 'plastic bottle aquafina brand water', 'bottle water', 'water bottle', 'plastic bottle water']",water,other,images/1842.jpg,water bottle,1.0,"Yes, this is a water bottle.",This is a water bottle.,False,5.63e-07,0,['Is the object in the image a water bottle?'],['yes'],1.0,0.460559428,"['soda bottle', 'hand sanitizer', 'sports drink']","['This is a soda bottle.', 'This is hand sanitizer.', 'This is a sports drink.']",False,"[3.897295357546682e-07, 2.7451721962279407e-06, 6.270577728173521e-07]",,0.1301746292364511
432,VizWiz_val_00001846,What is in this image?,"['dog', 'black white dog laying on rug', 'cute dog']",dog,other,images/1846.jpg,dog,1.0,The image shows a dog lying on its back with one of its paws raised in the air. The dog appears to be resting on a couch or similar piece of furniture.,The image contains a dog.,False,0.485843599,1,"['Is there a dog lying on its back in the image?', ""Is one of the dog's paws raised in the air?"", 'Is the dog resting on a couch or similar piece of furniture?']","['yes', 'yes', 'yes']",1.0,0.304430753,"['cat on rug', 'black and white pillow', 'sleeping cat']","['The image shows a cat on a rug.', 'The image contains a black and white pillow.', 'The image shows a sleeping cat.']",True,"[0.00027285455144010484, 0.2436424344778061, 0.061734411865472794]",,0.6138316004249497
433,VizWiz_val_00001848,What is this?,"['bowl', 'green bowl on blankets', 'green bowl', 'bowl spoon on blanket']",bowl,other,images/1848.jpg,bowl,1.0,"Yes, the object in the image is a bowl.",This is a bowl.,False,8.49e-07,0,['Is the object in the image a bowl?'],['yes'],1.0,0.434465289,"['plate', 'green cup', 'green dish']","['This is a plate.', 'This is a green cup.', 'This is a green dish.']",False,"[1.2157877335994272e-06, 5.771920314145973e-06, 1.1442394679761492e-05]",,0.044037319163649155
434,VizWiz_val_00001857,What is in this box?,"['rigatoni', 'rigatoni meal 7 minutes', 'frozen rigatoni']",rigatoni,other,images/1857.jpg,rigatoni,1.0,The box contains rigatoni.,The box contains rigatoni.,False,2.32e-05,0,['Does the box contain rigatoni?'],['yes'],1.0,0.472069353,"['macaroni', 'lasagna', 'spaghetti']","['The box contains macaroni.', 'The box contains lasagna.', 'The box contains spaghetti.']",False,"[0.0011302565690129995, 0.00027586790383793414, 2.411114110145718e-05]",,0.015962179388814637
435,VizWiz_val_00001858,What is the setting on this dryer?,"['counter clockwise regular wrinkle control time dry delicates wrinkle release air fluff', 'regular', 'off', 'not on setting', 'nothing']",off,other,images/1858.jpg,regular,1.0,"The setting on this dryer is ""Regular.""",The setting on this dryer is regular.,False,0.130617753,0,"['Is the setting on the dryer labeled as ""Regular""?']",['yes'],1.0,0.491154313,"['delicate cycle', 'high heat', 'permanent press']","['The setting on this dryer is delicate cycle.', 'The setting on this dryer is high heat.', 'The setting on this dryer is permanent press.']",False,"[0.07800789922475815, 0.07436570525169373, 0.08905768394470215]",,0.3510767088689865
436,VizWiz_val_00001860,this can?,"['split pea soup', 'split pea', 'yes', 'campbells select soup', 'soup', 'select harvest split pea roasted']",split pea soup,other,images/1860.jpg,soup,1.0,"Yes, the can in the image is a can of soup. Specifically, it is Campbell's Select Harvest Split Pea with Roasted Ham soup.",This can soup.,True,0.959144771,1,"[""Is the can in the image labeled as Campbell's Select Harvest?"", 'Does the can in the image contain Split Pea with Roasted Ham soup?']","['yes', 'yes']",1.0,0.520227194,"['chicken noodle', 'tomato soup', 'vegetable broth']","['This can chicken noodle.', 'This can contain tomato soup.', 'This can contain vegetable broth.']",True,"[0.0001333060790784657, 0.00030006657470948994, 0.0004240917041897774]",,0.9991068100402308
437,VizWiz_val_00001861,What color is this shirt?,"['white gold', 'white', 'white pinstripes', 'white stripes', 'white red', 'grey']",white,other,images/1861.jpg,white,1.0,The shirt in the image appears to be white with thin vertical stripes.,The color of this shirt is white.,False,0.094010189,1,"['Is the shirt in the image white?', 'Does the shirt have thin vertical stripes?']","['yes', 'yes']",1.0,0.507100761,"['blue', 'black', 'red']","['The shirt is blue.', 'The color of this shirt is black.', 'The color of this shirt is red.']",False,"[0.13466209173202515, 0.32359379529953003, 0.01943795382976532]",,0.16443856276962793
438,VizWiz_val_00001870,What color is this marker?,"['white', 'purple', 'blue']",purple,other,images/1870.jpg,purple,1.0,"Yes, the marker in the image is purple.",The color of this marker is purple.,False,0.097992972,0,['Is the marker in the image purple?'],['yes'],1.0,0.430937231,"['red', 'black', 'green']","['The color of this marker is red.', 'The color of this marker is black.', 'The color of this marker is green.']",False,"[0.060197051614522934, 0.29849138855934143, 0.08889935910701752]",,0.17961221721568002
439,VizWiz_val_00001873,What color is this?,['grey'],grey,other,images/1873.jpg,gray,1.0,The image primarily shows a close-up of a fabric that appears to be gray in color.,The color is gray.,True,0.742048025,1,['Is the fabric in the image gray in color?'],['yes'],1.0,0.518240273,"['blue', 'silver', 'white']","['The color is blue.', 'The color is silver.', 'The color is white.']",True,"[0.09170696884393692, 0.012079974636435509, 0.0024692383594810963]",,0.8747428328386058
440,VizWiz_val_00001875,What bill is this?,"['1 dollar', '1', 'this 1 dollar bill', '$1']",1 dollar,other,images/1875.jpg,one dollar,1.0,"The bill in the image is a one-dollar bill. This can be identified by the portrait of George Washington, which is a distinctive feature of the U.S. one-dollar bill.",This bill is one dollar.,True,0.999442875,1,['Is there a portrait of George Washington on the bill in the image?'],['yes'],1.0,0.816301823,"['5 dollar', '10 dollar', '20 dollar']","['This is a 5 dollar bill.', 'This is a 10 dollar bill.', 'This is a 20 dollar bill.']",True,"[1.2813090961572016e-06, 1.4877965668347315e-06, 1.1091517535533058e-06]",,0.9999961195957624
441,VizWiz_val_00001877,What is this stuffed animal?,['snail'],snail,other,images/1877.jpg,snail,1.0,The stuffed animal in the image is a snail. The spiral shape and the colorful pattern on its shell are characteristic features of a snail.,This stuffed animal is a snail.,False,0.322312623,1,"['Does the stuffed animal have a spiral shape?', 'Is there a colorful pattern on the shell of the stuffed animal?']","['yes', 'yes']",1.0,0.475315809,"['turtle', 'caterpillar', 'worm']","['This stuffed animal is a turtle.', 'This stuffed animal is a caterpillar.', 'This stuffed animal is a worm.']",True,"[0.03517797961831093, 0.022683262825012207, 8.327634532179218e-06]",,0.8477846381774
442,VizWiz_val_00001878,what is this?,"['vending machine', 'soda machine', 'soda vending machine', 'pepsi soda machine', 'pepsi vending machine', 'pepsi']",vending machine,other,images/1878.jpg,vending machine,1.0,"Yes, this is a vending machine. It appears to be a Pepsi vending machine, as indicated by the large Pepsi logo and the image of a Pepsi bottle on the front.",This is a vending machine.,False,0.000767105,1,"['Is there a large Pepsi logo on the vending machine?', 'Is there an image of a Pepsi bottle on the front of the vending machine?']","['yes', 'yes']",1.0,0.517042696,"['arcade machine', 'ATM', 'refrigerator']","['This is an arcade machine.', 'This is an ATM.', 'This is a refrigerator.']",True,"[7.232531970657874e-06, 4.271989269000187e-07, 2.394030218511034e-07]",,0.9898076235032955
443,VizWiz_val_00001881,What is the color of this fabric?,"['blue white', 'white teal', 'white turquoise', 'blu white', 'grey black purple teal', 'teal', 'white black skyblue grey violet']",blue white,other,images/1881.jpg,turquoise,1.0,"The fabric predominantly features a turquoise color, along with white, purple, gray, and black accents in its design.",The color of this fabric is turquoise.,False,0.10734386,1,"['Is the fabric predominantly turquoise in color?', ""Are there white accents in the fabric's design?"", ""Are there purple accents in the fabric's design?"", ""Are there gray accents in the fabric's design?"", ""Are there black accents in the fabric's design?""]","['yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.449989587,"['red white', 'green black', 'yellow grey']","['The color of this fabric is red and white.', 'The color of this fabric is green black.', 'The color of this fabric is yellow grey.']",False,"[0.010805393569171429, 0.083702951669693, 0.03209312632679939]",,0.4588416416844407
444,VizWiz_val_00001891,What's inside this image?,"['leg foot', 'toes', 'leg foot floor rug', 'leg', 'foot', 'feet person rug', '2 feet 1 leg 1 rug']",leg,other,images/1891.jpg,a leg in white pants on a patterned carpet,0.5,The image shows a leg in white pants resting on a patterned carpet.,Inside this image is a leg in white pants on a patterned carpet.,True,0.999697924,0,"['Is there a leg in the image?', 'Is the leg wearing white pants?', 'Is the leg resting on a patterned carpet?']","['yes', 'yes', 'yes']",1.0,0.463849664,"['hand', 'shoe', 'carpet']","['The image contains a hand.', 'The image contains a shoe.', 'The image contains a carpet.']",True,"[0.002600777195766568, 0.08082780987024307, 0.08130067586898804]",,0.8585319333116933
445,VizWiz_val_00001892,"What color is this shirt, please?","['blue', 'aqua blue', 'teal', 'aqua']",blue,other,images/1892.jpg,turquoise,0.5,The shirt in the image is turquoise.,The color of this shirt is turquoise.,False,0.179099426,0,['Is the shirt in the image turquoise?'],['yes'],1.0,0.502500534,"['green', 'navy blue', 'gray']","['The shirt is green.', 'The shirt is navy blue.', 'The color of this shirt is gray.']",False,"[0.1291828602552414, 0.10284408926963806, 0.41111087799072266]",,0.21781964418935384
446,VizWiz_val_00001893,What color is my shirt?,['grey'],grey,other,images/1893.jpg,gray,1.0,"Yes, the shirt in the image is gray.",My shirt is gray.,False,0.206253797,0,['Is the shirt in the image gray?'],['yes'],1.0,0.539787292,"['blue', 'black', 'white']","['Your shirt is blue.', 'Your shirt is black.', 'Your shirt is white.']",False,"[0.23899397253990173, 0.3433417081832886, 0.15830443799495697]",,0.2178214407931559
447,VizWiz_val_00001894,Does that sign say?,['hot dogs'],hot dogs,other,images/1894.jpg,hot dogs,1.0,"Yes, the sign says ""Hot Dogs.""",The sign says hot dogs.,False,0.000141885,0,"['Does the sign in the image say ""Hot Dogs""?']",['yes'],1.0,0.421655983,"['hamburgers', 'cold drinks', 'ice cream']","['The sign says hamburgers.', 'The sign says cold drinks.', 'The sign says ice cream.']",False,"[0.0006088556256145239, 7.85145239206031e-05, 0.00042120370198972523]",,0.11346634863432777
448,VizWiz_val_00001896,What kind of coffee is this?,"['french vanilla', 'maxwell house', 'maxwell house french vanilla', 'massimo', 'massimo maxwell house french vanilla']",french vanilla,other,images/1896.jpg,maxwell house french vanilla,1.0,"The coffee in the image is Maxwell House French Vanilla, as indicated by the packaging.",This coffee is Maxwell House French Vanilla.,False,0.15636237,1,"['Does the packaging in the image indicate that the coffee is Maxwell House?', 'Does the packaging in the image indicate that the coffee is French Vanilla?']","['yes', 'yes']",1.0,0.521774471,"['espresso', 'cappuccino', 'hazelnut coffee']","['This is espresso coffee.', 'This is cappuccino coffee.', 'This is hazelnut coffee.']",False,"[0.1098966896533966, 0.15804438292980194, 0.12400069832801819]",,0.28517451963821433
449,VizWiz_val_00001899,What magazine is this?,"['good housekeeping', 'fvsdv']",good housekeeping,other,images/1899.jpg,good housekeeping,1.0,The magazine is Good Housekeeping.,This magazine is Good Housekeeping.,False,0.192995235,0,"['Is the magazine in the image titled ""Good Housekeeping""?']",['yes'],1.0,0.602242827,"['better homes', 'family circle', ""woman's day""]","['This magazine is Better Homes.', 'This magazine is Family Circle.', ""The magazine is Woman's Day.""]",False,"[0.15329550206661224, 0.17781086266040802, 0.14706452190876007]",,0.28755211083900944
450,VizWiz_val_00001900,What is that?,"['book', 'camel cigarettes', 'domestic blend', 'cigarette box', 'cigarette pack', 'cigars', 'domestic blend cigarette', 'cigarettes']",camel cigarettes,other,images/1900.jpg,cigarette pack,1.0,"The image shows a partial view of a package with the words ""DOMESTIC BLEND"" visible. The design and text suggest that it is likely a cigarette pack.",That is a cigarette pack.,False,0.035211138,1,"['Are the words ""DOMESTIC BLEND"" visible on the package in the image?', 'Does the design of the package in the image resemble that of a cigarette pack?']","['yes', 'yes']",1.0,0.505748332,"['magazine', 'matchbox', 'chocolate bar']","['That is a magazine.', 'That is a matchbox.', 'That is a chocolate bar.']",True,"[5.021359470447351e-07, 0.00029286730568856, 3.851953078992665e-05]",,0.9906623323701998
451,VizWiz_val_00001905,What is this object?,"['nature valley oats dark chocolate granola bar', 'crunch bar', 'granola bar', 'nature valley oats n dark chocolate bar', 'oats n dark chocolate crunchy bar', 'dark chocolate granola bar']",granola bar,other,images/1905.jpg,granola bar,1.0,"Yes, the object in the image is a granola bar. Specifically, it is a Nature Valley Crunchy granola bar with Oats 'n Dark Chocolate flavor.",This object is a granola bar.,True,0.8831352,1,"['Is the object in the image a granola bar?', 'Is the granola bar a Nature Valley Crunchy granola bar?', ""Is the flavor of the granola bar Oats 'n Dark Chocolate?""]","['yes', 'yes', 'yes']",1.0,0.532265484,"['protein bar', 'chocolate chip cookie', 'energy bar']","['This object is a protein bar.', 'This object is a chocolate chip cookie.', 'This object is an energy bar.']",True,"[0.07280133664608002, 0.0010502609657123685, 0.5947866439819336]",,0.5691134906220519
452,VizWiz_val_00001911,What color is this?,"['light green', 'green', 'teal']",green,other,images/1911.jpg,green,1.0,The color of the object in the image is green.,The color is green.,False,0.048541088,0,['Is the object in the image green?'],['yes'],1.0,0.487255812,"['blue', 'turquoise', 'mint']","['The color is blue.', 'The color is turquoise.', 'The color is mint.']",False,"[0.1619819551706314, 0.2127222716808319, 0.19223588705062866]",,0.07886688959790798
453,VizWiz_val_00001914,What is in this box?,"['roast beef', 'food', 'traditional roast beef']",roast beef,other,images/1914.jpg,traditional roast beef,1.0,"Yes, the box contains traditional roast beef.",The box contains traditional roast beef.,False,0.004686376,0,['Does the box contain roast beef?'],['yes'],1.0,0.461304277,"['mashed potatoes', 'grilled chicken', 'baked salmon']","['The box contains mashed potatoes.', 'The box contains grilled chicken.', 'The box contains baked salmon.']",False,"[0.00045474793296307325, 0.005719130393117666, 0.0010987311834469438]",,0.3918706980844136
454,VizWiz_val_00001917,What is in this cereal box?,"['fruit yogurt brand', 'special k cereal', 'fruit yogurt', 'special k fruit yogurt', 'special k fruit yogurt cereal', 'cereal', 'cereal box', 'special k']",special k fruit yogurt,other,images/1917.jpg,cereal,1.0,"Yes, the answer is cereal. The box in the image is for Kellogg's Special K Fruit & Yogurt cereal.",The cereal box contains cereal.,True,0.984972596,1,"[""Is the box in the image labeled as Kellogg's Special K?"", 'Does the box in the image indicate it contains Fruit & Yogurt cereal?']","['yes', 'yes']",1.0,0.560937285,"['granola', 'oatmeal', 'corn flakes']","['The cereal box contains granola.', 'This cereal box contains oatmeal.', 'This cereal box contains corn flakes.']",True,"[0.010273396037518978, 0.0009114958229474723, 0.03268224000930786]",,0.9573625214098198
455,VizWiz_val_00001920,What kind of chips are these?,"['doritos nacho cheese', 'nacho cheese', 'doritos', 'dorito nacho cheese', 'nacho cheese doritos']",doritos nacho cheese,other,images/1920.jpg,doritos,1.0,"These are Doritos chips, specifically the Nacho Cheese flavor.",These are doritos chips.,True,0.711029768,1,"['Are the chips in the image Doritos?', 'Is the flavor of the Doritos chips Nacho Cheese?']","['yes', 'yes']",1.0,0.683490038,"['lays', 'cheetos', 'pringles']","['These are lays chips.', 'These are cheetos chips.', 'These are pringles chips.']",False,"[0.729134202003479, 0.7154240012168884, 0.5770187377929688]",,0.26020201357726
456,VizWiz_val_00001921,What is this?,"['ottoman', 'box', 'foot stool', 'stool', 'footstool']",ottoman,other,images/1921.jpg,ottoman,1.0,"Yes, the object in the image is an ottoman. Ottomans are typically used as footrests or extra seating and often have a padded or upholstered surface.",This is an ottoman.,True,0.74613899,1,"['Is the object in the image an ottoman?', 'Does the object have a padded or upholstered surface?']","['yes', 'yes']",1.0,0.859190106,"['coffee table', 'storage chest', 'bench']","['This is a coffee table.', 'This is a storage chest.', 'This is a bench.']",True,"[1.0878504326683469e-05, 0.0001475362660130486, 0.00034112847060896456]",,0.9993309436645598
457,VizWiz_val_00001923,What is the computer screen showing?,"['mouse arrow', 'cursor', 'nothing', 'blue', 'blue screen', 'arrow', 'blank', 'blue arrow']",blue screen,other,images/1923.jpg,blue screen,1.0,The computer screen is showing a blue screen.,The computer screen is showing a blue screen.,False,0.054600604,0,['Is the computer screen displaying a blue screen?'],['yes'],1.0,0.604991794,"['desktop icons', 'error message', 'wallpaper']","['The computer screen is showing desktop icons.', 'The computer screen is showing an error message.', 'The computer screen is showing wallpaper.']",False,"[0.0005656038993038237, 0.06608537584543228, 0.07403028756380081]",,0.2795989388781174
458,VizWiz_val_00001925,What kind of wine is this?,"['fetzer riesling', 'fetzer', 'riesling', 'white riesling']",fetzer riesling,other,images/1925.jpg,riesling,1.0,"The wine in the image is a Riesling. This can be determined from the label on the bottle, which clearly states ""RIESLING.""",This wine is riesling.,False,0.015174448,1,"['Does the label on the bottle clearly state ""RIESLING""?']",['yes'],1.0,0.506401777,"['chardonnay', 'pinot grigio', 'sauvignon blanc']","['This is chardonnay wine.', 'This is pinot grigio wine.', 'This is sauvignon blanc wine.']",False,"[0.018038028851151466, 0.023848092183470726, 0.01615283638238907]",,0.20726324521539316
459,VizWiz_val_00001928,Which game is this?,['nascar 07'],nascar 07,other,images/1928.jpg,nascar 07,1.0,"The game shown in the image is ""NASCAR 07"" for the PlayStation 2.",This game is nascar 07.,False,0.094010189,1,"['Is the game shown in the image ""NASCAR 07""?', 'Is the game being played on a PlayStation 2?']","['yes', 'yes']",1.0,0.326504529,"['Gran Turismo', 'Forza Motorsport', 'Need for Speed']","['The game is Gran Turismo.', 'The game is Forza Motorsport.', 'The game is Need for Speed.']",False,"[0.056861549615859985, 0.00067951122764498, 0.03825005888938904]",,0.4953084340018954
460,VizWiz_val_00001931,What is this?,"['tortilla wraps', 'tortilla wrap', 'flour tortilla wraps', 'wraps', 'flour tortillas']",tortilla wraps,other,images/1931.jpg,tortilla wraps,1.0,This is a package of tortilla wraps.,This is tortilla wraps.,False,0.073762961,0,"['Is there a package visible in the image?', 'Does the package contain tortilla wraps?']","['yes', 'yes']",1.0,0.490371674,"['pita bread', 'naan', 'flatbread']","['This is pita bread.', 'This is naan.', 'This is flatbread.']",False,"[0.05379964038729668, 0.01849331147968769, 0.07362964004278183]",,0.335766098512165
461,VizWiz_val_00001934,What is this?,"['salt', 'sale', 'morton salt']",salt,other,images/1934.jpg,salt,1.0,"Yes, the item in the image is a container of salt. Specifically, it appears to be a container of Morton Salt.",This is salt.,True,0.664322555,1,"['Is the item in the image a container of salt?', 'Does the container in the image appear to be Morton Salt?']","['yes', 'yes']",1.0,0.495127887,"['sugar', 'flour', 'baking powder']","['This is sugar.', 'This is flour.', 'This is baking powder.']",False,"[0.50048828125, 0.15259964764118195, 0.6102211475372314]",,0.3446314867263948
462,VizWiz_val_00001944,What is it?,"['corgi', 'dog']",dog,other,images/1944.jpg,dog,1.0,"Yes, the answer is correct. The image shows a dog lying on the floor.",It is a dog.,False,0.017831629,1,"['Is there a dog in the image?', 'Is the dog lying on the floor?']","['yes', 'yes']",1.0,0.442675412,"['cat', 'fox', 'rabbit']","['It is a cat.', 'It is a fox.', 'It is a rabbit.']",False,"[0.06091929227113724, 0.004179445095360279, 0.0012387873139232397]",,0.21185467858812457
