index,question_id,question,correct_answers,majority_answer,category,image_path,predicted_answer,is_correct,rationale,hypothesis,support,entail_prob,informative,vf_questions,vf_answers,visual_fidelity,commonsense_plausibility,generated_choices,alternative_hypotheses,contrastive,alt_entail_probs,contrastiveness_score
389,VizWiz_val_00001724,What is this color please?,"['silver', 'grey', 'this grey color', 'grey silver']",silver,other,images/1724.jpg,gray,1.0,"The image shows a close-up of fabric with a textured, woven pattern that appears to be gray. The texture suggests it could be a type of knit or woven material, possibly denim or a similar fabric. The gray color is consistent throughout the visible portion of the image.",This color is gray.,False,0.326808333,1,"['Is the fabric in the image gray in color?', 'Does the fabric in the image have a textured, woven pattern?', 'Is the gray color consistent throughout the visible portion of the fabric in the image?']","['yes', 'yes', 'yes']",1.0,0.528326511,"['white', 'metallic blue', 'light beige']","['This color is white.', 'This color is metallic blue.', 'This color is light beige.']",True,"[0.07755258679389954, 0.019766375422477722, 0.11971653252840042]",0.6009231259555068
390,VizWiz_val_00001725,What color is this hair?,"['auburn', 'brown', 'light brown', 'red', 'reddish brown']",brown,other,images/1725.jpg,brown,1.0,"The image shows a close-up of hair with a mix of dark and light brown shades. The lighting highlights the natural sheen and texture, suggesting that the hair is indeed brown in color.",The hair is brown.,False,0.404272228,1,"['Does the hair in the image have a mix of dark and light brown shades?', 'Is the lighting in the image highlighting the natural sheen and texture of the hair?']","['yes', 'yes']",1.0,0.442247182,"['blonde', 'dark blonde', 'chestnut']","['The color of this hair is blonde.', 'The color of this hair is dark blonde.', 'The color of this hair is chestnut.']",False,"[0.045905422419309616, 0.12797923386096954, 0.5513321757316589]",0.3579248726815708
391,VizWiz_val_00001730,What is the title of this book?,['fishing in air'],fishing in air,other,images/1730.jpg,fishing in the air,0.5,"The image shows a book cover with the title ""Fishing in the Air"" written at the bottom. The author's name, ""Haron Creech,"" is printed above the title in a stylized font. The cover art features colorful illustrations, including what appears to be a bird and some trees or foliage, which aligns with the theme of ""fishing in the air,"" suggesting a whimsical or imaginative take on fishing.","The title of this book is ""fishing in the air.""",False,0.427755237,1,"['Is the title ""Fishing in the Air"" written at the bottom of the book cover?', 'Is the author\'s name ""Haron Creech"" printed above the title?', 'Does the cover art feature colorful illustrations?', 'Is there an illustration of a bird on the cover?', 'Are there illustrations of trees or foliage on the cover?']","['yes', 'no', 'yes', 'no', 'yes']",0.6,0.498645693,"['catching the wind', 'air fishing', 'floating in the sky']","['The title of this book is ""Catching the Wind.""', 'The title of this book is ""air fishing.""', 'The title of this book is ""floating in the sky.""']",False,"[0.00011484901187941432, 0.5343695282936096, 7.782137799949851e-06]",0.4445376922619818
392,VizWiz_val_00001731,What is this?,"['baby chair', 'baby bouncer', 'baby walker', 'baby seat buttons', 'bouncy seat for baby']",baby walker,other,images/1731.jpg,baby walker,1.0,"The image shows a baby walker, which is a piece of equipment designed to help infants learn to stand and walk. It typically has a seat that can be adjusted for different heights, allowing the baby to sit and rest while exploring their surroundings. The walker also has a platform with wheels that can be pushed by the baby's feet, providing support and movement. The colorful design in this image is common for baby walkers to attract the attention of infants, and it often includes buttons or other interactive features that can engage a baby's curiosity. The presence of the seat and platform, along with the wheels, confirms that this is indeed a baby walker.",This is a baby walker.,True,0.999934673,1,"['Is there a seat in the image that can be adjusted for different heights?', 'Does the image show a platform with wheels?', 'Is the design of the object colorful?', 'Are there buttons or interactive features visible on the object?', ""Does the object have a platform that can be pushed by the baby's feet?""]","['yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.698797822,"['stroller', 'car seat', 'high chair']","['This is a stroller.', 'This is a car seat.', 'This is a high chair.']",True,"[1.4645721421402413e-05, 4.54594919574447e-06, 1.3651326298713684e-05]",0.9999671559361775
393,VizWiz_val_00001734,What is this?,"['sauce', 'sauteed potato bacon', 'sauateed potato bacon', 'sauted potato bacon', 'dressing', 'yogurt']",sauted potato bacon,other,images/1734.jpg,unanswerable,0.0,"The image shows a close-up of what appears to be the top or bottom part of a container, possibly a jar or can. The text on it is partially visible and reads ""Sautéed Potato"" in English, which suggests that the container might be related to a food product. However, without more context or additional images of other parts of the container, it is not possible to determine exactly what this item is or its purpose. Therefore, the question ""What is this?"" cannot be answered definitively based on the image alone.",This is unanswerable.,False,0.317108989,1,"['Is there text visible on the container in the image?', 'Does the text on the container read ""Sautéed Potato""?', 'Is the image a close-up of a container?']","['yes', 'yes', 'yes']",1.0,0.534234405,"['mashed potatoes', 'scrambled eggs', 'sour cream']","['This is mashed potatoes.', 'This is scrambled eggs.', 'This is sour cream.']",True,"[0.00022560836805496365, 7.616726634296356e-06, 5.8342570810054895e-06]",0.9992466966379283
394,VizWiz_val_00001737,What is that a coupon for?,"['yogurt', 'yoplait yogurt', 'yoplait yogurt 10 $5', 'yoplait', 'discount']",yogurt,other,images/1737.jpg,yoplait yogurt,1.0,"The image shows a coupon for Yoplait Yogurt. The text on the coupon indicates that it is offering a discount when purchasing 10 containers of Yoplait yogurt, with each container being between 4-6 ounces. The specific offer is to save up to $3.90 on the purchase of 10 containers, making it a deal where you can get each container for $0.59 or less (depending on the total discount). The coupon also specifies that it is valid only at Rainbow Stores and has a limit of one offer per order or household.",That coupon is for Yoplait yogurt.,False,0.121477172,1,"['Does the coupon in the image offer a discount on Yoplait Yogurt?', 'Does the coupon specify that it is valid only at Rainbow Stores?', 'Does the coupon mention a discount when purchasing 10 containers of Yoplait yogurt?', 'Is the size of each Yoplait yogurt container mentioned on the coupon between 4-6 ounces?', 'Does the coupon state a savings of up to $3.90 on the purchase of 10 containers?', 'Is there a limit of one offer per order or household mentioned on the coupon?']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.33039543,"['milk', 'cheese', 'ice cream']","['That is a coupon for milk.', 'That is a coupon for cheese.', 'That is a coupon for ice cream.']",False,"[0.07068780064582825, 0.19398579001426697, 0.498046875]",0.13738689951883637
395,VizWiz_val_00001742,What is this drink?,"['pepsi', 'diet pepsi', 'coffee']",pepsi,other,images/1742.jpg,pepsi,1.0,"The image shows a close-up of what appears to be the edge of a can with a red and white logo, which is characteristic of Pepsi. The blurred background suggests an indoor setting, possibly a kitchen or dining area with some items on the counter. The logo and color scheme are consistent with Pepsi branding, supporting the identification of the drink as Pepsi.",This drink is pepsi.,True,0.600656927,1,"['Is there a red and white logo visible on the can in the image?', 'Does the logo on the can resemble the Pepsi branding?', 'Is the background of the image blurred?', 'Does the background suggest an indoor setting, such as a kitchen or dining area?']","['yes', 'yes', 'yes', 'yes']",1.0,0.611126959,"['root beer', 'iced tea', 'cola']","['This drink is root beer.', 'This drink is iced tea.', 'This drink is cola.']",False,"[0.14511536061763763, 0.006957608740776777, 0.7059877514839172]",0.4117705217925239
396,VizWiz_val_00001751,What is this image?,"['dartboard', 'dart board', 'darts board', 'bulls eye']",dart board,other,images/1751.jpg,dartboard,1.0,"The image shows a dartboard, which is a circular target used in the game of darts. It features concentric rings divided into scoring sections, with numbers indicating points for each area. The design includes alternating colors (typically red and green) to help players distinguish between scoring zones, with the highest points in the center. The board is branded ""Arachnid,"" which is a well-known manufacturer of dartboards and accessories.",This image is a dartboard.,True,0.910226643,1,"['Is the object in the image a circular target?', 'Does the object in the image have concentric rings divided into scoring sections?', 'Are there numbers indicating points for each area on the object?', 'Does the design of the object include alternating colors?', 'Are the colors on the object typically red and green?', 'Is the highest point area located in the center of the object?', 'Is the board branded with the name ""Arachnid""?']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",0.857142857,0.477951676,"['dart game', 'target board', 'archery target']","['This image is a dart game.', 'This image is a target board.', 'This image is an archery target.']",False,"[0.507567822933197, 0.8750947713851929, 1.2006166798528284e-05]",0.39697594721369855
397,VizWiz_val_00001753,What is the label on this bottle?,"['mexican oregano', 'world spice mexican oregano', 'world spice mexicano oregano']",mexican oregano,other,images/1753.jpg,mexican oregano,1.0,"The image shows a hand holding a spice container labeled ""Mexican Oregano."" The label is clearly visible on the front of the jar, indicating that it contains Mexican oregano. This spice is commonly used in Mexican and Tex-Mex cuisine for its distinctive flavor profile, which includes notes of sweetness, earthiness, and a hint of anise. The label also mentions ""World Spice Merchants,"" suggesting that the spice is a product of this company.",The label on this bottle is mexican oregano.,False,0.165188715,1,"['Is the label on the spice container clearly visible?', 'Does the label on the jar say ""Mexican Oregano""?', 'Is the spice container being held by a hand?', 'Does the label mention ""World Spice Merchants""?']","['yes', 'yes', 'yes', 'yes']",1.0,0.424947679,"['italian oregano', 'world spice italian oregano', 'world spice mediterranean oregano']","['The label on this bottle is italian oregano.', 'The label on this bottle is world spice italian oregano.', 'The label on this bottle is world spice mediterranean oregano.']",True,"[3.415156970731914e-05, 0.002143459627404809, 0.0026371264830231667]",0.971678588850814
398,VizWiz_val_00001756,What dvd is this?,"['movie', 'doctor who']",doctor who,other,images/1756.jpg,doctor who,1.0,"The image shows a DVD cover with the title ""Doctor Who"" prominently displayed. The design includes the iconic TARDIS (Time and Relative Dimension in Space) from the show, which is a police box that serves as the time machine for the Doctor. The cover also features an image of a person, likely one of the Doctors from the series, with dramatic lighting and a mysterious atmosphere. This aligns with the branding of ""Doctor Who,"" which is known for its science fiction and time-travel themes.",This DVD is Doctor Who.,True,0.894398093,1,"['Is the title ""Doctor Who"" prominently displayed on the DVD cover?', 'Does the DVD cover feature the TARDIS, which is a police box?', 'Is there an image of a person on the DVD cover, likely one of the Doctors from the series?', 'Does the DVD cover have dramatic lighting and a mysterious atmosphere?']","['yes', 'no', 'yes', 'yes']",0.75,0.432758987,"['star trek', 'video game', 'music album']","['This dvd is star trek.', 'This dvd is a video game.', 'This dvd is a music album.']",True,"[3.1291539926314726e-05, 6.282837148319231e-07, 8.504162565259321e-07]",0.9999633619083995
399,VizWiz_val_00001757,What is this?,"['sony laptop', 'laptop', 'computer', 'sony vaio laptop', 'sony vaio']",laptop,other,images/1757.jpg,laptop,1.0,"The image shows a closed Sony VAIO laptop. This can be identified by the ""VAIO"" logo prominently displayed on the lid of the laptop, which is a brand name for Sony's line of laptops. The design and branding are characteristic of VAIO products, which were known for their sleek and modern aesthetics. The laptop appears to be resting on a surface with some visible wear, suggesting it may have been used for an extended period.",This is a laptop.,True,0.998914838,1,"['Is there a ""VAIO"" logo prominently displayed on the lid of the laptop?  ', 'Is the laptop closed in the image?  ', 'Is the laptop resting on a surface with visible wear?']","['yes', 'yes', 'yes']",1.0,0.430697322,"['tablet', 'keyboard', 'printer']","['This is a tablet.', 'This is a keyboard.', 'This is a printer.']",True,"[1.0389034059699043e-06, 0.005934066604822874, 3.020432188804989e-07]",0.9940932416768326
400,VizWiz_val_00001758,What is this product?,"['parmesan roasted garlic', 'dressing', 'this newmans own parmesan roasted garlic salad dressing', 'roasted garlic', 'parmesan', 'salad dressing', 'parmesan roasted garlic alfredo', 'newmans own parmesan roasted garlic salad dressing', 'parmesan roasted garlic dressing']",parmesan roasted garlic dressing,other,images/1758.jpg,parmesan & roasted garlic,0.5,"The image shows a close-up of the label on a product container, which appears to be a jar or bottle. The text on the label reads ""Parmesan & Roasted Garlic,"" indicating that this is a product containing these ingredients. The label also features an illustration of a person wearing a hat, which might be part of the brand's branding or logo. The product is likely a spread, dip, or seasoning mix that combines Parmesan cheese and roasted garlic flavors.",This product is parmesan & roasted garlic.,True,0.998067677,1,"['Does the label on the product container read ""Parmesan & Roasted Garlic""?', 'Is there an illustration of a person wearing a hat on the label?']","['yes', 'yes']",1.0,0.397319704,"['ranch dressing', 'caesar dressing', 'italian dressing']","['This product is ranch dressing.', 'This product is caesar dressing.', 'This product is Italian dressing.']",False,"[0.0005195583798922598, 0.7580630779266357, 0.3827180564403534]",0.46652446166533074
401,VizWiz_val_00001761,What is this?,"['calculator', 'part microwave', 'microwave', 'control panel', 'microwave panel']",microwave,other,images/1761.jpg,unanswerable,0.0,"It appears that the image provided does not clearly depict a specific object or item. The focus seems to be on an electronic device, possibly a remote control or a part of a larger appliance, with some buttons and a display screen. However, the image is quite blurry and lacks clear details to identify it precisely.

If you have a clearer or more detailed image, I would be happy to help with an accurate identification and explanation.",This is unanswerable.,False,0.250179321,1,"['Is the image focused on an electronic device?', 'Does the electronic device in the image have buttons?', 'Is there a display screen visible on the electronic device in the image?', 'Is the image blurry, making it difficult to identify the object precisely?']","['yes', 'yes', 'yes', 'yes']",1.0,0.370009094,"['oven door', 'digital clock', 'kitchen timer']","['This is an oven door.', 'This is a digital clock.', 'This is a kitchen timer.']",True,"[3.2125656161952065e-06, 0.004492340609431267, 0.001696582417935133]",0.975847016375098
402,VizWiz_val_00001763,What color is this dog ornament?,"['black', 'red', 'black red white', 'black dog red white christmas stocking', 'black dog holding red stocking']",black,other,images/1763.jpg,black,1.0,"The image shows a small figurine of a dog, which appears to be black in color. The ornament is designed with details such as a red Santa hat and a gold collar, suggesting it might be a Christmas-themed decoration. The black color of the dog is consistent with the visible parts of its body in the image, including its fur and ears.",The color of this dog ornament is black.,True,0.641310036,1,"['Is the dog ornament black in color?', 'Is the dog ornament wearing a red Santa hat?', 'Does the dog ornament have a gold collar?']","['yes', 'yes', 'yes']",1.0,0.395197779,"['blue', 'green', 'brown']","['The dog ornament is blue.', 'The dog ornament is green.', 'The color of this dog ornament is brown.']",False,"[0.1648523211479187, 0.038263533264398575, 0.47828516364097595]",0.48484514742262147
403,VizWiz_val_00001764,What is this package?,"['veggie lasagna', 'farmers harvest microwavable meal', 'vegetable lasagna', 'microwave dinner', 'frozen dinner', 'food', 'microwavable food', 'frozen vegetable lasagna', 'farmers harvest veggie lasagne']",vegetable lasagna,other,images/1764.jpg,lasagna,0.5,"The image shows a box of ""Farmers Harvest Vegetable Lasagna."" The packaging indicates that it is made with whole grain pasta and contains vegetables such as spinach, broccoli, and onions. The design of the box includes an image of a plate with lasagna, which further confirms that this is indeed a package of lasagna. The text on the box clearly states ""Vegetable Lasagna"" and specifies that it is made with whole grain pasta, which aligns with the visible branding of ""Farmers Harvest.""",This package is lasagna.,False,0.17795369,1,"['Does the box in the image have the text ""Vegetable Lasagna"" on it?', 'Is there an image of a plate with lasagna on the box?', 'Does the packaging indicate that it is made with whole grain pasta?', 'Is the brand ""Farmers Harvest"" visible on the box?', 'Are vegetables such as spinach, broccoli, and onions mentioned on the packaging?']","['yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.456498027,"['chicken pot pie', 'pasta primavera', 'turkey dinner']","['This package is chicken pot pie.', 'This package is pasta primavera.', 'This package is turkey dinner.']",False,"[1.156154326054093e-06, 0.7313464879989624, 1.676453848631354e-06]",0.19570339911354873
404,VizWiz_val_00001765,What is the name of this product?,"['sun', 'sun plus oxi', 'sun ox', 'sun laundry soap']",sun,other,images/1765.jpg,sun,1.0,"The image shows a close-up of a product label with the word ""SUN"" prominently displayed in large, bold letters. Below it, there is additional text that reads ""plus OX,"" which suggests the product might be a laundry detergent or cleaning agent, as ""OX"" is often associated with oxygen-based cleaners. The design and colors are typical of detergent packaging, which often use bright, eye-catching designs to attract attention. The word ""SUN"" could be part of the brand name or a descriptor related to the product's effectiveness, such as ""sun power"" implying strong cleaning action.",The name of this product is sun.,False,0.004969577,1,"['Is the word ""SUN"" prominently displayed in large, bold letters on the product label?', 'Is there additional text below ""SUN"" that reads ""plus OX""?', 'Does the design and colors of the product resemble typical detergent packaging with bright, eye-catching designs?']","['yes', 'yes', 'yes']",1.0,0.284558803,"['tide', 'oxiclean', 'dawn']","['The name of this product is Tide.', 'The name of this product is oxiclean.', 'The name of this product is dawn.']",False,"[0.010223866440355778, 0.310485303401947, 0.1155608743429184]",0.011262762366287813
405,VizWiz_val_00001774,What flavor is this?,"['apple strudel', 'apple']",apple strudel,other,images/1774.jpg,apple strudel,1.0,"The image shows a box of Pop-Tarts, which are a brand of toaster pastries. The flavor mentioned in the question is ""apple strudel,"" which appears to be a flavor of Pop-Tarts. The box in the image does indeed feature an illustration that suggests it is a flavor with apple and strudel elements, consistent with the ""apple strudel"" description. The text on the box also mentions ""Apple Strudel,"" confirming that this is indeed the flavor of Pop-Tarts shown.",The flavor is apple strudel.,True,0.978353679,1,"['Does the box in the image feature an illustration suggesting apple and strudel elements?', 'Does the text on the box mention ""Apple Strudel""?']","['yes', 'yes']",1.0,0.440941274,"['cinnamon roll', 'pear tart', 'caramel pie']","['The flavor is cinnamon roll.', 'The flavor is pear tart.', 'The flavor is caramel pie.']",True,"[0.00014036924403626472, 1.2472246453398839e-05, 6.229973337212869e-08]",0.9998437375967497
406,VizWiz_val_00001775,What is in this box?,"['roast beef meal', 'roast beef', 'traditional roast beef']",roast beef,other,images/1775.jpg,roast beef,1.0,"The image shows a package with the text ""Traditional Roast Beef"" prominently displayed. The packaging also includes an image of a meal that appears to include roast beef, along with other typical sides such as vegetables and possibly bread or a roll. The design suggests that this is a pre-packaged meal product, likely intended for convenience and featuring traditional roast beef as the main component. The presence of the text ""Traditional"" implies that it is a classic or classic-style roast beef product.",The box contains roast beef.,False,0.08933536,1,"['Is there text on the package that reads ""Traditional Roast Beef""?', 'Does the packaging include an image of a meal with roast beef?', 'Are there vegetables shown in the image on the packaging?', 'Is there bread or a roll depicted in the meal image on the packaging?']","['yes', 'yes', 'yes', 'no']",0.75,0.488787025,"['mashed potatoes', 'grilled chicken', 'vegetable stir-fry']","['The box contains mashed potatoes.', 'The box contains grilled chicken.', 'The box contains vegetable stir-fry.']",False,"[0.0501442477107048, 0.07924594730138779, 0.002361960941925645]",0.40407238560941616
407,VizWiz_val_00001777,What color is my dog?,"['mostly white light brown spots', 'blonde', 'cream', 'white', 'yellow', 'dog very light tan blond color', 'golden', 'beige', 'tan']",yellow,other,images/1777.jpg,yellow,1.0,"The image shows a dog lying on the floor, and its fur appears to be yellow. The person in the image is wearing a black and white patterned dress, but their face is not visible. The dog's position suggests it might be resting or being petted by the person next to it, as their hand is near the dog's back. The setting appears to be indoors, with a chair and some furniture visible in the background.",My dog is yellow.,False,0.091139145,1,"[""Is the dog's fur yellow?"", 'Is the person in the image wearing a black and white patterned dress?', ""Is the person's face not visible in the image?"", ""Is the person's hand near the dog's back?"", 'Is there a chair visible in the background?']","['yes', 'yes', 'yes', 'no', 'yes']",0.8,0.499635249,"['black', 'dark brown', 'gray']","['Your dog is black.', 'Your dog is dark brown.', 'Your dog is gray.']",False,"[0.6641047596931458, 0.2379741668701172, 0.7052778005599976]",0.05365873800215276
408,VizWiz_val_00001778,What is it?,"['snow', 'sidewalk', 'snowy street', 'snow covered path', 'snow covered sidewalk', 'sidewalk snow trees', 'snowy walkway', 'tree']",snow,other,images/1778.jpg,pathway,0.5,"The image depicts a snowy pathway at night, illuminated by artificial lighting from street lamps. The path is lined with trees on both sides and appears to be a well-trodden route, as evidenced by the visible tire tracks in the snow. The scene suggests a quiet and serene environment, likely a park or a residential area during winter. The pathway is the central focus of the image and serves as the main subject, indicating that it is indeed a pathway.",It is a pathway.,True,0.948605776,1,"['Is the pathway covered in snow?  ', 'Is the pathway illuminated by artificial lighting from street lamps?  ', 'Are there trees lining both sides of the pathway?  ', 'Are there visible tire tracks in the snow on the pathway?  ', 'Is the scene depicted at night?']","['yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.552595198,"['road', 'winter path', 'icy trail']","['It is a road.', 'It is a winter path.', 'It is an icy trail.']",False,"[0.5736187100410461, 0.987619161605835, 0.0077969785779714584]",0.3767836307211223
409,VizWiz_val_00001782,What is this object?,"['ashtray', 'decorative bronze sculpture lioness', 'statue', 'no', 'ash tray', 'dog bowl', 'plague tiger on top']",ashtray,other,images/1782.jpg,ashtray,1.0,"The object in the image appears to be an antique brass ashtray with a decorative design. The top of the ashtray features a small, intricately detailed sculpture of what looks like a panther or similar wild cat. The base of the ashtray has an ornate, shield-like design with a central circular pattern that is typical of vintage ashtrays. The craftsmanship suggests it could be from the late 19th or early 20th century, and such items were often used as both functional objects for smoking and decorative pieces in homes or offices. The presence of the panther figure adds a unique artistic touch to its design, making it both practical and visually appealing.",This object is an ashtray.,True,0.985363245,1,"['Is the object in the image an ashtray?', 'Is the ashtray made of brass?', 'Does the ashtray have a decorative design?', 'Is there a small, intricately detailed sculpture of a panther or similar wild cat on top of the ashtray?', 'Does the base of the ashtray have an ornate, shield-like design?', 'Is there a central circular pattern on the base of the ashtray?', 'Does the craftsmanship of the ashtray suggest it could be from the late 19th or early 20th century?']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.171086013,"['candle holder', 'incense burner', 'jewelry dish']","['This object is a candle holder.', 'This object is an incense burner.', 'This object is a jewelry dish.']",True,"[1.2967293514520861e-06, 5.599803898803657e-06, 1.7315916920779273e-05]",0.9999754284977062
410,VizWiz_val_00001783,"I know this is healthy choice, but what dinner is it?","['salisbury steak', 'steak', 'homestyle salisbury steak']",salisbury steak,other,images/1783.jpg,salisbury steak,1.0,"The image shows a box of ""Healthy Choice"" frozen meal, specifically labeled as ""Homestyle Salisbury Steak."" The packaging indicates that the meal includes Salisbury steak in a savory sauce, along with red skin potatoes and green beans. The meal is marketed as part of the ""Traditional Classics"" line, suggesting it's a classic comfort food style. The nutritional information on the box also supports this, as it lists 13g of protein and 9g of fiber per serving.","I know this is a healthy choice, but the dinner is salisbury steak.",False,0.285471529,1,"['Is the meal labeled as ""Homestyle Salisbury Steak"" on the packaging?', 'Does the packaging indicate that the meal includes Salisbury steak in a savory sauce?', 'Are red skin potatoes mentioned as part of the meal on the packaging?', 'Are green beans mentioned as part of the meal on the packaging?', 'Is the meal marketed as part of the ""Traditional Classics"" line on the packaging?', 'Does the nutritional information on the box list 13g of protein per serving?', 'Does the nutritional information on the box list 9g of fiber per serving?']","['yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes']",0.857142857,0.236897588,"['meatloaf', 'beef patty', 'hamburger steak']","['I know this is a healthy choice, but what dinner is it? Meatloaf.', ""I know this is a healthy choice, but what dinner is it? It's a beef patty."", ""I know this is a healthy choice, but what dinner is it? It's hamburger steak.""]",True,"[0.18275345861911774, 0.002790037775412202, 0.050552815198898315]",0.5473334565167914
411,VizWiz_val_00001785,What color is this shirt?,"['red', 'pink']",red,other,images/1785.jpg,red,1.0,"The image shows a close-up of a fabric that appears to be the sleeve or part of a garment. The color is a solid, vibrant red with no visible patterns or designs. There are no other colors present in the image to suggest a different interpretation of the shirt's color. Therefore, based on the visible information in the image, the shirt is red.",The shirt is red.,False,0.157136858,1,"['Is the fabric in the image a solid color with no visible patterns or designs?', 'Is the color of the fabric in the image a vibrant red?', 'Are there no other colors present in the image?']","['yes', 'yes', 'yes']",1.0,0.471466601,"['blue', 'white', 'orange']","['The shirt is blue.', 'The shirt is white.', 'The color of this shirt is orange.']",False,"[0.06717857718467712, 5.46174442206393e-06, 0.11797800660133362]",0.4590632817672155
412,VizWiz_val_00001786,What is this?,"['large cup', 'cup', 'loves togo cup', 'pop cup some other stuff', 'styrofoam cup', 'this cup']",cup,other,images/1786.jpg,cup,1.0,"The image shows a disposable coffee cup, which appears to be from the brand ""Keurig"" as indicated by the logo and text on the cup. The cup is placed in a car's cup holder, which suggests it might be used for drinking coffee while driving. The design of the cup is typical for single-serve coffee cups, with a spout and handle. The background includes car interior elements like the seatbelt and part of the dashboard, further supporting that this is inside a vehicle.",This is a cup.,True,0.913087428,1,"['Is there a disposable coffee cup in the image?', 'Does the cup have the ""Keurig"" logo and text on it?', ""Is the cup placed in a car's cup holder?"", 'Does the cup have a spout and handle?', 'Are there car interior elements like a seatbelt and part of the dashboard visible in the background?']","['yes', 'no', 'yes', 'no', 'yes']",0.6,0.472234845,"['coffee mug', 'plastic bottle', 'paper bag']","['This is a coffee mug.', 'This is a plastic bottle.', 'This is a paper bag.']",True,"[0.310485303401947, 5.616787893814035e-05, 0.00022450968390330672]",0.7460758137466368
413,VizWiz_val_00001788,What kind of pizza is this?,"['thin crust', 'mama cozzis', 'sausage', 'thin crust sausage', 'cheese']",thin crust,other,images/1788.jpg,sausage,1.0,"The image shows a packaged pizza with the label ""Mama Cozzi's Pizza Kitchen Thin Crust Sausage."" The text on the packaging clearly indicates that this is a sausage pizza. Therefore, based on the information provided in the image, the type of pizza shown is a sausage pizza.",This pizza is sausage.,False,0.010619114,1,"['Does the packaging label say ""Mama Cozzi\'s Pizza Kitchen Thin Crust Sausage""?']",['yes'],1.0,0.568585873,"['pepperoni', 'deep dish', 'veggie']","['This is a pepperoni pizza.', 'This is a deep dish pizza.', 'This is a veggie pizza.']",False,"[0.015975328162312508, 2.0904585653624963e-06, 0.05912870541214943]",0.12387383509986619
414,VizWiz_val_00001790,What kind of dinner is this?,"['microwave sesame chicken', 'sesame chicken', 'marie callenders sesame chicken dinner']",sesame chicken,other,images/1790.jpg,sesame chicken,1.0,"The image shows a package of Marie Callender's Sesame Chicken, which is a pre-prepared meal. The label indicates that it contains white meat chicken with egg noodles in a sesame sauce, suggesting the meal is designed to be convenient and ready-to-serve. The dish appears to combine elements of Asian cuisine, specifically sesame chicken, with a noodle-based side.",This dinner is sesame chicken.,True,0.992180347,1,"[""Is the package labeled as Marie Callender's Sesame Chicken?"", 'Does the label indicate that the meal contains white meat chicken with egg noodles in a sesame sauce?']","['yes', 'yes']",1.0,0.58555913,"['frozen orange chicken', 'teriyaki chicken', 'sweet and sour chicken']","['This is a frozen orange chicken dinner.', 'This is a teriyaki chicken dinner.', 'This is a sweet and sour chicken dinner.']",True,"[0.007403014227747917, 0.9043552875518799, 0.0007594708586111665]",0.5209121260582993
415,VizWiz_val_00001797,What color is this chair?,"['black', 'brown', 'office', 'grey', 'blue']",black,other,images/1797.jpg,black,1.0,"The image shows a single piece of furniture that appears to be a recliner chair. The color of the chair is indeed black, as it matches the description provided in the question. The lighting and shadows in the image suggest a dimly lit room, which may make it appear darker than its actual color. However, based on the visible details and the question's statement, it is reasonable to conclude that the chair is black.",The color of this chair is black.,False,0.326164097,1,"['Is the chair in the image a recliner?', 'Is the chair in the image black?', 'Is the room in the image dimly lit?']","['yes', 'yes', 'yes']",1.0,0.458551884,"['red', 'white', 'green']","['The color of this chair is red.', 'The chair is white.', 'The chair is green.']",False,"[0.16184945404529572, 0.08701920509338379, 0.1901218295097351]",0.4262721587476326
416,VizWiz_val_00001801,Alright what is the expiration on this carton of milk?,"['march 21 2012', 'march 21 12', 'mar 21 12', 'march 21st 2012', '03 21 2012']",march 21 2012,other,images/1801.jpg,mar 21 12,1.0,"The expiration date on the carton of milk is March 21, 2012. This can be seen on the label at the top of the carton, which reads ""MAR 21 12.""","The expiration on this carton of milk is Mar 21, 12.",True,0.999560058,1,"['Is the expiration date on the carton of milk labeled as ""MAR 21 12""?', 'Is the expiration date located at the top of the carton?']","['yes', 'yes']",1.0,0.520553708,"['march 12 2012', 'march 21 2013', 'march 22 2012']","['The expiration on this carton of milk is March 12, 2012.', 'Alright, the expiration on this carton of milk is March 21, 2013.', 'The expiration on this carton of milk is March 22, 2012.']",True,"[0.0012448433553799987, 0.0009955145651474595, 0.007022002246230841]",0.990818641616242
